ID,Customer,Customer Name,invoice_date,POS Profile,Total Quantity,Price List,Net Total,Grand Total,Total Taxes and Charges,Mode of Payment
ACC-SINV-2023-00330,IBRAHIM,IBRAHIM,2023-02-27,POS STATION ONE BEE CENTER,3,Standard Selling,5450,5450,0,Cash
ACC-SINV-2023-00329,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,2,Standard Selling,3500,3500,0,Cash
ACC-SINV-2023-00328,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,8,Standard Selling,6400,6400,0,Cash
ACC-SINV-2023-00327,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,1,Standard Selling,150,150,0,M-PESA
ACC-SINV-2023-00326,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,2,Standard Selling,1150,1150,0,Cash
ACC-SINV-2023-00325,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,1,Standard Selling,800,800,0,Cash
ACC-SINV-2023-00324,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,1,Standard Selling,1200,1200,0,Cash
ACC-SINV-2023-00323,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,3,Standard Selling,20300,20300,0,M-PESA
ACC-SINV-2023-00322,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,3,Standard Selling,2050,2050,0,M-PESA
ACC-SINV-2023-00321,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,1,Standard Selling,800,800,0,Credit Card
ACC-SINV-2023-00320,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,1,Standard Selling,800,800,0,M-PESA
ACC-SINV-2023-00319,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,4,Standard Selling,6750,6750,0,M-PESA
ACC-SINV-2023-00318,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,1,Standard Selling,350,350,0,M-PESA
ACC-SINV-2023-00317,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,2,Standard Selling,800,800,0,M-PESA
ACC-SINV-2023-00316,LOZAM LIMITED,LOZAM LIMITED,2023-02-27,POS STATION ONE BEE CENTER,10,Standard Selling,7200,7200,0,Cash
ACC-SINV-2023-00315,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,1,Standard Selling,600,600,0,Cash
ACC-SINV-2023-00314,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,3,Standard Selling,4500,4500,0,M-PESA
ACC-SINV-2023-00313,WALK IN - 1,WALK IN,2023-02-27,POS STATION ONE BEE CENTER,2,Standard Selling,700,700,0,M-PESA
ACC-SINV-2023-00312,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,2,Standard Selling,4300,4300,0,Cash
ACC-SINV-2023-00311,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,2,Standard Selling,1700,1700,0,M-PESA
ACC-SINV-2023-00310,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,8,Standard Selling,7000,7000,0,Cash
ACC-SINV-2023-00309,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,2,Standard Selling,3200,3200,0,Bank Draft
ACC-SINV-2023-00308,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,5,Standard Selling,6330,6330,0,Cheque
ACC-SINV-2023-00307,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,3,Standard Selling,2100,2100,0,M-PESA
ACC-SINV-2023-00306,Ken Oyoko,Ken Oyoko,2023-02-27,POS STATION ONE BEE CENTER,23,Standard Selling,34400,34400,0,Cash
ACC-SINV-2023-00305,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,4,Standard Selling,17150,17150,0,Bank Draft
ACC-SINV-2023-00304,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,22,Standard Selling,35050,35050,0,Cheque
ACC-SINV-2023-00303,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,3,Standard Selling,2500,2500,0,M-PESA
ACC-SINV-2023-00302,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,5,Standard Selling,12600,12600,0,Cash
ACC-SINV-2023-00301,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,3,Standard Selling,300,300,0,M-PESA
ACC-SINV-2023-00300,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,3,Standard Selling,3300,3300,0,M-PESA
ACC-SINV-2023-00299,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,1,Standard Selling,2500,2500,0,Cash
ACC-SINV-2023-00298,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,2,Standard Selling,5800,5800,0,M-PESA
ACC-SINV-2023-00297,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,3,Standard Selling,3500,3500,0,Cash
ACC-SINV-2023-00296,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,3,Standard Selling,7800,7800,0,Cash
ACC-SINV-2023-00295,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,8,Standard Selling,8300,8300,0,M-PESA
ACC-SINV-2023-00294,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,7,Standard Selling,10200,10200,0,M-PESA
ACC-SINV-2023-00293,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,12,Standard Selling,2000,2000,0,M-PESA
ACC-SINV-2023-00292,GEORGE GITAU,GEORGE GITAU,2023-02-27,POS STATION ONE BEE CENTER,12,Standard Selling,27250,27250,0,M-PESA
ACC-SINV-2023-00291,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,1,Standard Selling,1000,1000,0,Cash
ACC-SINV-2023-00290,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,2,Standard Selling,4800,4800,0,Cash
ACC-SINV-2023-00289,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,11,Standard Selling,10560,10560,0,M-PESA
ACC-SINV-2023-00288,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,1,Standard Selling,450,450,0,M-PESA
ACC-SINV-2023-00287,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,20,Standard Selling,33050,33050,0,Cash
ACC-SINV-2023-00286,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,8,Standard Selling,4550,4550,0,M-PESA
ACC-SINV-2023-00285,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,5,Standard Selling,10200,10200,0,Cash
ACC-SINV-2023-00284,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,15,Standard Selling,12660,12660,0,Credit Card
ACC-SINV-2023-00283,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,1,Standard Selling,1800,1800,0,Credit Card
ACC-SINV-2023-00282,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,1,Standard Selling,900,900,0,Cash
ACC-SINV-2023-00281,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,3,Standard Selling,3650,3650,0,Cash
ACC-SINV-2023-00280,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,2,Standard Selling,4900,4900,0,M-PESA
ACC-SINV-2023-00279,Walk in,Walk in,2023-02-27,POS STATION ONE BEE CENTER,9,Standard Selling,5000,5000,0,Cash
ACC-SINV-2023-00278,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,2,Standard Selling,2750,2750,0,M-PESA
ACC-SINV-2023-00277,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,3,Standard Selling,4250,4250,0,M-PESA
ACC-SINV-2023-00276,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,1,Standard Selling,2400,2400,0,Credit Card
ACC-SINV-2023-00275,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,6,Standard Selling,12400,12400,0,Credit Card
ACC-SINV-2023-00274,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,4,Standard Selling,5400,5400,0,Cash
ACC-SINV-2023-00273,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,3,Standard Selling,5100,5100,0,Cash
ACC-SINV-2023-00272,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,2,Standard Selling,5400,5400,0,Cash
ACC-SINV-2023-00271,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,1,Standard Selling,750,750,0,Cash
ACC-SINV-2023-00270,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,4,Standard Selling,49200,49200,0,Cash
ACC-SINV-2023-00269,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,1,Standard Selling,750,750,0,M-PESA
ACC-SINV-2023-00268,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,1,Standard Selling,2500,2500,0,M-PESA
ACC-SINV-2023-00267,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,28,Standard Selling,17950,17950,0,Cash
ACC-SINV-2023-00266,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,1,Standard Selling,2500,2500,0,Cash
ACC-SINV-2023-00265,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,2,Standard Selling,2800,2800,0,Cash
ACC-SINV-2023-00264,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,1,Standard Selling,4600,4600,0,Cash
ACC-SINV-2023-00263,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,15,Standard Selling,14250,14250,0,Cash
ACC-SINV-2023-00262,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,5,Standard Selling,4650,4650,0,Bank Draft
ACC-SINV-2023-00261,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,2,Standard Selling,2800,2800,0,Cheque
ACC-SINV-2023-00260,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,45,Standard Selling,47680,47680,0,M-PESA
ACC-SINV-2023-00259,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,51,Standard Selling,106900,106900,0,Cash
ACC-SINV-2023-00258,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,7,Standard Selling,4700,4700,0,Cash
ACC-SINV-2023-00257,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,34,Standard Selling,30850,30850,0,Cash
ACC-SINV-2023-00256,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,1,Standard Selling,2800,2800,0,Cash
ACC-SINV-2023-00255,SHINNY HARDWARE,SHINNY HARDWARE,2023-02-25,POS STATION ONE BEE CENTER,34,Standard Selling,30850,30850,0,M-PESA
ACC-SINV-2023-00254,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,5,Standard Selling,3050,3050,0,Cash
ACC-SINV-2023-00253,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,1,Standard Selling,400,400,0,M-PESA
ACC-SINV-2023-00252,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,1,Standard Selling,350,350,0,Cash
ACC-SINV-2023-00251,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,4,Standard Selling,2150,2150,0,Cash
ACC-SINV-2023-00250,WESONGA,WESONGA ,2023-02-25,POS STATION ONE BEE CENTER,21,Standard Selling,14810,14810,0,M-PESA
ACC-SINV-2023-00249,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,13,Standard Selling,10900,10900,0,M-PESA
ACC-SINV-2023-00248,KOGOMA,KOGOMA ,2023-02-25,POS STATION ONE BEE CENTER,12,Standard Selling,10700,10700,0,M-PESA
ACC-SINV-2023-00247,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,7,Standard Selling,5660,5660,0,Cash
ACC-SINV-2023-00246,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,33,Standard Selling,22270,22270,0,Cash
ACC-SINV-2023-00245,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,131,Standard Selling,135300,135300,0,Cash
ACC-SINV-2023-00244,WALK IN - 1,WALK IN,2023-02-25,POS STATION ONE BEE CENTER,20,Standard Selling,26000,26000,0,M-PESA
ACC-SINV-2023-00243,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,2,Standard Selling,2400,2400,0,Credit Card
ACC-SINV-2023-00242,MICHAEL,MICHAEL,2023-02-25,POS STATION ONE BEE CENTER,19,Standard Selling,38350,38350,0,M-PESA
ACC-SINV-2023-00241,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,11,Standard Selling,56350,56350,0,Cash
ACC-SINV-2023-00240,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,16,Standard Selling,33700,33700,0,M-PESA
ACC-SINV-2023-00239,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,7,Standard Selling,17600,17600,0,Cash
ACC-SINV-2023-00238,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,13,Standard Selling,5890,5890,0,Cash
ACC-SINV-2023-00237,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,7,Standard Selling,7490,7490,0,M-PESA
ACC-SINV-2023-00236,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,4,Standard Selling,2200,2200,0,Cash
ACC-SINV-2023-00235,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,3,Standard Selling,4550,4550,0,Cash
ACC-SINV-2023-00234,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,12,Standard Selling,1600,1600,0,M-PESA
ACC-SINV-2023-00233,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,1,Standard Selling,2500,2500,0,Cash
ACC-SINV-2023-00232,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,4,Standard Selling,3900,3900,0,Cash
ACC-SINV-2023-00231,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,1,Standard Selling,850,850,0,Bank Draft
ACC-SINV-2023-00230,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,7,Standard Selling,12000,12000,0,Cheque
ACC-SINV-2023-00229,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,5,Standard Selling,15450,15450,0,M-PESA
ACC-SINV-2023-00228,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,1,Standard Selling,850,850,0,Cash
ACC-SINV-2023-00227,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,6,Standard Selling,6800,6800,0,M-PESA
ACC-SINV-2023-00226,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,1,Standard Selling,350,350,0,Cash
ACC-SINV-2023-00225,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,2,Standard Selling,9200,9200,0,M-PESA
ACC-SINV-2023-00224,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,25,Standard Selling,4750,4750,0,M-PESA
ACC-SINV-2023-00223,Walk in,Walk in,2023-02-25,POS STATION ONE BEE CENTER,3,Standard Selling,5750,5750,0,M-PESA
ACC-SINV-2023-00222,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,1,Standard Selling,2500,2500,0,M-PESA
ACC-SINV-2023-00221,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,2,Standard Selling,1300,1300,0,M-PESA
ACC-SINV-2023-00220,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,4,Standard Selling,2700,2700,0,Cash
ACC-SINV-2023-00219,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,7,Standard Selling,4000,4000,0,M-PESA
ACC-SINV-2023-00218,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,2,Standard Selling,6600,6600,0,Cash
ACC-SINV-2023-00217,LOZAM LIMITED,LOZAM LIMITED,2023-02-24,POS STATION ONE BEE CENTER,8,Standard Selling,7050,7050,0,M-PESA
ACC-SINV-2023-00216,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,10,Standard Selling,7000,7000,0,M-PESA
ACC-SINV-2023-00215,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,9,Standard Selling,5000,5000,0,Cash
ACC-SINV-2023-00214,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,1,Standard Selling,2500,2500,0,Cash
ACC-SINV-2023-00213,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,1,Standard Selling,2700,2700,0,M-PESA
ACC-SINV-2023-00212,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,7,Standard Selling,5600,5600,0,Cash
ACC-SINV-2023-00211,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,1,Standard Selling,800,800,0,M-PESA
ACC-SINV-2023-00210,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,3,Standard Selling,1700,1700,0,M-PESA
ACC-SINV-2023-00209,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,1,Standard Selling,2500,2500,0,M-PESA
ACC-SINV-2023-00208,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,5,Standard Selling,9200,9200,0,M-PESA
ACC-SINV-2023-00207,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,22,Standard Selling,18200,18200,0,M-PESA
ACC-SINV-2023-00206,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,2,Standard Selling,16000,16000,0,M-PESA
ACC-SINV-2023-00205,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,2,Standard Selling,3700,3700,0,Cash
ACC-SINV-2023-00204,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,3,Standard Selling,3800,3800,0,M-PESA
ACC-SINV-2023-00202,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,2,Standard Selling,4400,4400,0,M-PESA
ACC-SINV-2023-00201,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,11,Standard Selling,6700,6700,0,Cash
ACC-SINV-2023-00200,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,3,Standard Selling,300,300,0,Cash
ACC-SINV-2023-00199,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,1,Standard Selling,2800,2800,0,Cash
ACC-SINV-2023-00198,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,2,Standard Selling,1000,1000,0,M-PESA
ACC-SINV-2023-00197,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,27,Standard Selling,53300,53300,0,Credit Card
ACC-SINV-2023-00196,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,7,Standard Selling,8100,8100,0,Cash
ACC-SINV-2023-00195,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,2,Standard Selling,250,250,0,Cash
ACC-SINV-2023-00194,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,10,Standard Selling,21400,21400,0,M-PESA
ACC-SINV-2023-00193,BUDGET CUSTOMER,BUDGET CUSTOMER,2023-02-24,POS STATION ONE BEE CENTER,6,Standard Selling,15000,15000,0,M-PESA
ACC-SINV-2023-00192,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,3,Standard Selling,5400,5400,0,Cash
ACC-SINV-2023-00191,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,11,Standard Selling,11450,11450,0,Cash
ACC-SINV-2023-00190,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,8,Standard Selling,7750,7750,0,Cash
ACC-SINV-2023-00189,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,2,Standard Selling,1100,1100,0,Bank Draft
ACC-SINV-2023-00188,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,3,Standard Selling,12200,12200,0,Cheque
ACC-SINV-2023-00187,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,3,Standard Selling,2000,2000,0,M-PESA
ACC-SINV-2023-00186,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,3,Standard Selling,10600,10600,0,Cash
ACC-SINV-2023-00185,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,2,Standard Selling,2600,2600,0,M-PESA
ACC-SINV-2023-00184,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,1,Standard Selling,4200,4200,0,Cash
ACC-SINV-2023-00183,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,5,Standard Selling,4600,4600,0,Cash
ACC-SINV-2023-00182,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,13,Standard Selling,2400,2400,0,Cash
ACC-SINV-2023-00181,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,2,Standard Selling,2000,2000,0,Cash
ACC-SINV-2023-00180,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,2,Standard Selling,550,550,0,Cash
ACC-SINV-2023-00179,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,14,Standard Selling,20100,20100,0,M-PESA
ACC-SINV-2023-00178,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,1,Standard Selling,700,700,0,Cash
ACC-SINV-2023-00177,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,5,Standard Selling,9500,9500,0,M-PESA
ACC-SINV-2023-00176,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,17,Standard Selling,13430,13430,0,Cash
ACC-SINV-2023-00175,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,16,Standard Selling,11430,11430,0,M-PESA
ACC-SINV-2023-00174,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,74,Standard Selling,85050,85050,0,Cash
ACC-SINV-2023-00173,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,2,Standard Selling,2300,2300,0,Cash
ACC-SINV-2023-00172,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,3,Standard Selling,6300,6300,0,M-PESA
ACC-SINV-2023-00171,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,1,Standard Selling,1300,1300,0,Cash
ACC-SINV-2023-00170,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,4,Standard Selling,2810,2810,0,Cash
ACC-SINV-2023-00169,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,7,Standard Selling,8150,8150,0,M-PESA
ACC-SINV-2023-00168,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,15,Standard Selling,23700,23700,0,M-PESA
ACC-SINV-2023-00167,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,12,Standard Selling,1600,1600,0,Cash
ACC-SINV-2023-00166,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,7,Standard Selling,5380,5380,0,Cash
ACC-SINV-2023-00165,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,2,Standard Selling,5000,5000,0,M-PESA
ACC-SINV-2023-00164,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,3,Standard Selling,1400,1400,0,M-PESA
ACC-SINV-2023-00163,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,11,Standard Selling,10890,10890,0,Cash
ACC-SINV-2023-00162,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,4,Standard Selling,5330,5330,0,Cash
ACC-SINV-2023-00161,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,8,Standard Selling,27700,27700,0,M-PESA
ACC-SINV-2023-00160,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,4,Standard Selling,5600,5600,0,Cash
ACC-SINV-2023-00159,Walk in,Walk in,2023-02-24,POS STATION ONE BEE CENTER,13,Standard Selling,2500,2500,0,Cash
ACC-SINV-2023-00158,Walk in,Walk in,2023-02-23,POS STATION ONE BEE CENTER,3,Standard Selling,2500,2500,0,M-PESA
ACC-SINV-2023-00157,Walk in,Walk in,2023-02-23,POS STATION ONE BEE CENTER,6,Standard Selling,4700,4700,0,Cash
ACC-SINV-2023-00156,Walk in,Walk in,2023-02-23,POS STATION ONE BEE CENTER,1,Standard Selling,900,900,0,Cash
ACC-SINV-2023-00155,Walk in,Walk in,2023-02-23,POS STATION ONE BEE CENTER,22,Standard Selling,19890,19890,0,M-PESA
ACC-SINV-2023-00154,Walk in,Walk in,2023-02-23,POS STATION ONE BEE CENTER,8,Standard Selling,2610,2610,0,Cash
ACC-SINV-2023-00153,Walk in,Walk in,2023-02-23,POS STATION ONE BEE CENTER,1,Standard Selling,2500,2500,0,M-PESA
ACC-SINV-2023-00152,Walk in,Walk in,2023-02-23,POS STATION ONE BEE CENTER,1,Standard Selling,750,750,0,Cash
ACC-SINV-2023-00151,Walk in,Walk in,2023-02-23,POS STATION ONE BEE CENTER,5,Standard Selling,21200,21200,0,M-PESA
ACC-SINV-2023-00150,Walk in,Walk in,2023-02-23,POS STATION ONE BEE CENTER,8,Standard Selling,17500,17500,0,M-PESA
ACC-SINV-2023-00149,Walk in,Walk in,2023-02-23,POS STATION ONE BEE CENTER,5,Standard Selling,5250,5250,0,Cash
ACC-SINV-2023-00148,Walk in,Walk in,2023-02-23,POS STATION ONE BEE CENTER,3,Standard Selling,14000,14000,0,Cash
ACC-SINV-2023-00147,Walk in,Walk in,2023-02-23,POS STATION ONE BEE CENTER,10,Standard Selling,23150,23150,0,Cash
ACC-SINV-2023-00146,Walk in,Walk in,2023-02-23,POS STATION ONE BEE CENTER,2,Standard Selling,2600,2600,0,Cash
ACC-SINV-2023-00145,Walk in,Walk in,2023-02-23,POS STATION ONE BEE CENTER,7,Standard Selling,5700,5700,0,Cash
ACC-SINV-2023-00144,Walk in,Walk in,2023-02-23,POS STATION ONE BEE CENTER,2,Standard Selling,4900,4900,0,Cash
ACC-SINV-2023-00143,Walk in,Walk in,2023-02-23,POS STATION ONE BEE CENTER,15,Standard Selling,15600,15600,0,Cash
ACC-SINV-2023-00142,Walk in,Walk in,2023-02-23,POS STATION ONE BEE CENTER,37,Standard Selling,4630,4630,0,Cash
ACC-SINV-2023-00141,ST TERESA,ST TERESA,2023-02-23,POS STATION ONE BEE CENTER,22,Standard Selling,120400,120400,0,Cash
ACC-SINV-2023-00140,Walk in,Walk in,2023-02-23,POS STATION ONE BEE CENTER,2,Standard Selling,12400,12400,0,Cash
ACC-SINV-2023-00139,Walk in,Walk in,2023-02-23,POS STATION ONE BEE CENTER,3,Standard Selling,3200,3200,0,Bank Draft
ACC-SINV-2023-00138,Walk in,Walk in,2023-02-23,POS STATION ONE BEE CENTER,8,Standard Selling,18000,18000,0,Cheque
ACC-SINV-2023-00137,Walk in,Walk in,2023-02-23,POS STATION ONE BEE CENTER,16,Standard Selling,36550,36550,0,M-PESA
ACC-SINV-2023-00136,Walk in,Walk in,2023-02-23,POS STATION ONE BEE CENTER,3,Standard Selling,5100,5100,0,Cash
ACC-SINV-2023-00135,Walk in,Walk in,2023-02-23,POS STATION ONE BEE CENTER,13,Standard Selling,45700,45700,0,Cash
ACC-SINV-2023-00134,Walk in,Walk in,2023-02-23,POS STATION ONE BEE CENTER,5,Standard Selling,7000,7000,0,M-PESA
ACC-SINV-2023-00133,Walk in,Walk in,2023-02-23,POS STATION ONE BEE CENTER,8,Standard Selling,9230,9230,0,Cash
ACC-SINV-2023-00132,Walk in,Walk in,2023-02-23,POS STATION ONE BEE CENTER,1,Standard Selling,1350,1350,0,Cash
ACC-SINV-2023-00131,Walk in,Walk in,2023-02-23,POS STATION ONE BEE CENTER,3,Standard Selling,1350,1350,0,M-PESA
ACC-SINV-2023-00130,Walk in,Walk in,2023-02-23,POS STATION ONE BEE CENTER,2,Standard Selling,13300,13300,0,Cash
ACC-SINV-2023-00129,Walk in,Walk in,2023-02-23,POS STATION ONE BEE CENTER,1,Standard Selling,2300,2300,0,M-PESA
